780102971, 2014-10-06, Present
780102971, 2014-10-09, Present
780102971, 2014-10-11, Present
780102971, 2014-10-16, Present
780102971, 2014-10-20, Present
780102971, 2014-10-22, Present
780102971, 2014-10-25, Present
780102971, 2014-10-27, Absent
780102971, 2014-10-30, Absent
780102971, 2014-11-01, Absent
780102971, 2014-11-03, Present
780102971, 2014-11-06, Present
780102971, 2014-11-08, Absent
780102971, 2014-11-10, Present
780102971, 2014-11-13, Present
780102971, 2014-11-15, Present
780102971, 2014-11-17, Present
780102970, 2014-08-02, Absent
780102970, 2014-08-07, Absent
780102970, 2014-08-09, Present
780102970, 2014-08-11, Present
780102970, 2014-08-14, Present
780102970, 2014-08-16, Absent
780102970, 2014-08-21, Absent
780102970, 2014-08-23, Present
780102970, 2014-08-25, Present
780102970, 2014-08-28, Present
780102970, 2014-08-30, Present
780102970, 2014-09-11, Present
780102970, 2014-09-13, Present
780102970, 2014-09-17, Present
780102970, 2014-10-04, Absent
780102970, 2014-10-06, Present
780102970, 2014-10-09, Present
780102970, 2014-10-11, Present
780102970, 2014-10-16, Absent
780102970, 2014-10-20, Present
780102970, 2014-10-22, Present
780102970, 2014-10-25, Present
780102970, 2014-10-27, Absent
780102970, 2014-10-30, Present
780102970, 2014-11-01, Present
780102970, 2014-11-03, Present
780102970, 2014-11-06, Absent
780102970, 2014-11-08, Present
780102970, 2014-11-10, Absent
780102970, 2014-11-13, Present
780102970, 2014-11-15, Absent
780102970, 2014-11-17, Present
780102969, 2014-08-02, Absent
780102969, 2014-08-07, Present
780102969, 2014-08-09, Absent
780102969, 2014-08-11, Present
780102969, 2014-08-14, Present
780102969, 2014-08-16, Absent
780102969, 2014-08-21, Present
780102969, 2014-08-23, Absent
780102969, 2014-08-25, Present
780102969, 2014-08-28, Absent
780102969, 2014-08-30, Present
780102969, 2014-09-11, Absent
780102969, 2014-09-13, Absent
780102969, 2014-09-17, Present
780102969, 2014-10-04, Absent
780102969, 2014-10-06, Absent
780102969, 2014-10-09, Present
780102969, 2014-10-11, Present
780102969, 2014-10-16, Present
780102969, 2014-10-20, Present
780102969, 2014-10-22, Present
780102969, 2014-10-25, Present
780102969, 2014-10-27, Absent
780102969, 2014-10-30, Present
780102969, 2014-11-01, Absent
780102969, 2014-11-03, Present
780102969, 2014-11-06, Absent
780102969, 2014-11-08, Present
780102969, 2014-11-10, Present
780102969, 2014-11-13, Present
780102969, 2014-11-15, Absent
780102969, 2014-11-17, Present
780102968, 2014-08-02, Present
780102968, 2014-08-07, Absent
780102968, 2014-08-09, Present
780102968, 2014-08-11, Absent
780102968, 2014-08-14, Absent
780102968, 2014-08-16, Present
780102968, 2014-08-21, Present
780102968, 2014-08-23, Absent
780102968, 2014-08-25, Present
780102968, 2014-08-28, Present
780102968, 2014-08-30, Absent
780102968, 2014-09-11, Absent
780102968, 2014-09-13, Present
780102968, 2014-09-17, Present
780102968, 2014-10-04, Present
780102968, 2014-10-06, Present
780102968, 2014-10-09, Present
780102968, 2014-10-11, Present
780102968, 2014-10-16, Present
780102968, 2014-10-20, Absent
780102968, 2014-10-22, Present
780102968, 2014-10-25, Present
780102968, 2014-10-27, Present
780102968, 2014-10-30, Present
780102968, 2014-11-01, Present
780102968, 2014-11-03, Present
780102968, 2014-11-06, Present
780102968, 2014-11-08, Present
780102968, 2014-11-10, Present
780102968, 2014-11-13, Present
780102968, 2014-11-15, Absent
780102968, 2014-11-17, Present
780102967, 2014-08-02, Absent
780102967, 2014-08-07, Absent
780102967, 2014-08-09, Present
780102967, 2014-08-11, Present
780102967, 2014-08-14, Present
780102967, 2014-08-16, Present
780102967, 2014-08-21, Present
780102967, 2014-08-23, Present
780102967, 2014-08-25, Present
780102967, 2014-08-28, Present
780102967, 2014-08-30, Absent
780102967, 2014-09-11, Absent
780102967, 2014-09-13, Absent
780102967, 2014-09-17, Absent
780102967, 2014-10-04, Absent
780102967, 2014-10-06, Present
780102967, 2014-10-09, Present
780102967, 2014-10-11, Present
780102967, 2014-10-16, Present
780102967, 2014-10-20, Absent
780102967, 2014-10-22, Present
780102967, 2014-10-25, Present
780102967, 2014-10-27, Absent
780102967, 2014-10-30, Present
780102967, 2014-11-01, Present
780102967, 2014-11-03, Present
780102967, 2014-11-06, Present
780102967, 2014-11-08, Present
780102967, 2014-11-10, Present
780102967, 2014-11-13, Present
780102967, 2014-11-15, Present
780102967, 2014-11-17, Absent
780102966, 2014-08-02, Absent
780102966, 2014-08-07, Present
780102966, 2014-08-09, Present
780102966, 2014-08-11, Present
780102966, 2014-08-14, Absent
780102966, 2014-08-16, Present
780102966, 2014-08-21, Absent
780102966, 2014-08-23, Present
780102966, 2014-08-25, Present
780102966, 2014-08-28, Present
780102966, 2014-08-30, Absent
780102966, 2014-09-11, Absent
780102966, 2014-09-13, Absent
780102966, 2014-09-17, Absent
780102966, 2014-10-04, Absent
780102966, 2014-10-06, Absent
780102966, 2014-10-09, Present
780102966, 2014-10-11, Absent
780102966, 2014-10-16, Present
780102966, 2014-10-20, Present
780102966, 2014-10-22, Present
780102966, 2014-10-25, Present
780102966, 2014-10-27, Present
780102966, 2014-10-30, Present
780102966, 2014-11-01, Present
780102966, 2014-11-03, Present
780102966, 2014-11-06, Present
780102966, 2014-11-08, Present
780102966, 2014-11-10, Present
780102966, 2014-11-13, Present
780102966, 2014-11-15, Present
780102966, 2014-11-17, Present
780102965, 2014-08-02, Present
780102965, 2014-08-07, Present
780102965, 2014-08-09, Present
780102965, 2014-08-11, Present
780102965, 2014-08-14, Present
780102965, 2014-08-16, Present
780102965, 2014-08-21, Present
780102965, 2014-08-23, Present
780102965, 2014-08-25, Present
780102965, 2014-08-28, Present
780102965, 2014-08-30, Present
780102965, 2014-09-11, Present
780102965, 2014-09-13, Present
780102965, 2014-09-17, Present
780102965, 2014-10-04, Present
780102965, 2014-10-06, Present
780102965, 2014-10-09, Present
780102965, 2014-10-11, Present
780102965, 2014-10-16, Present
780102965, 2014-10-20, Present
780102965, 2014-10-22, Present
780102965, 2014-10-25, Present
780102965, 2014-10-27, Present
780102965, 2014-10-30, Present
780102965, 2014-11-01, Present
780102965, 2014-11-03, Present
780102965, 2014-11-06, Present
780102965, 2014-11-08, Present
780102965, 2014-11-10, Present
780102965, 2014-11-13, Present
780102965, 2014-11-15, Present
780102965, 2014-11-17, Present
780102964, 2014-08-02, Present
780102964, 2014-08-07, Present
780102964, 2014-08-09, Present
780102964, 2014-08-11, Present
780102964, 2014-08-14, Present
780102964, 2014-08-16, Present
780102964, 2014-08-21, Present
780102964, 2014-08-23, Present
780102964, 2014-08-25, Present
780102964, 2014-08-28, Present
780102964, 2014-08-30, Absent
780102964, 2014-09-11, Present
780102964, 2014-09-13, Present
780102964, 2014-09-17, Present
780102964, 2014-10-04, Present
780102964, 2014-10-06, Present
780102964, 2014-10-09, Present
780102964, 2014-10-11, Present
780102964, 2014-10-16, Present
780102964, 2014-10-20, Present
780102964, 2014-10-22, Present
780102964, 2014-10-25, Present
780102964, 2014-10-27, Absent
780102964, 2014-10-30, Present
780102964, 2014-11-01, Present
780102964, 2014-11-03, Present
780102964, 2014-11-06, Absent
780102964, 2014-11-08, Present
780102964, 2014-11-10, Present
780102964, 2014-11-13, Present
780102964, 2014-11-15, Present
780102964, 2014-11-17, Present
780102963, 2014-08-02, Absent
780102963, 2014-08-07, Absent
780102963, 2014-08-09, Present
780102963, 2014-08-11, Present
780102963, 2014-08-14, Present
780102963, 2014-08-16, Absent
780102963, 2014-08-21, Present
780102963, 2014-08-23, Absent
780102963, 2014-08-25, Present
780102963, 2014-08-28, Present
780102963, 2014-08-30, Present
780102963, 2014-09-11, Present
780102963, 2014-09-13, Absent
780102963, 2014-09-17, Absent
780102963, 2014-10-04, Absent
780102963, 2014-10-06, Absent
780102963, 2014-10-09, Present
780102963, 2014-10-11, Absent
780102963, 2014-10-16, Present
780102963, 2014-10-20, Absent
780102963, 2014-10-22, Present
780102963, 2014-10-25, Absent
780102963, 2014-10-27, Absent
780102963, 2014-10-30, Present
780102963, 2014-11-01, Present
780102963, 2014-11-03, Absent
780102963, 2014-11-06, Absent
780102963, 2014-11-08, Absent
780102963, 2014-11-10, Absent
780102963, 2014-11-13, Present
780102963, 2014-11-15, Absent
780102963, 2014-11-17, Absent
780102962, 2014-08-02, Absent
780102962, 2014-08-07, Present
780102962, 2014-08-09, Present
780102962, 2014-08-11, Present
780102962, 2014-08-14, Present
780102962, 2014-08-16, Present
780102962, 2014-08-21, Absent
780102962, 2014-08-23, Present
780102962, 2014-08-25, Present
780102962, 2014-08-28, Present
780102962, 2014-08-30, Present
780102962, 2014-09-11, Present
780102962, 2014-09-13, Present
780102962, 2014-09-17, Present
780102962, 2014-10-04, Present
780102962, 2014-10-06, Present
780102962, 2014-10-09, Present
780102962, 2014-10-11, Absent
780102962, 2014-10-16, Present
780102962, 2014-10-20, Absent
780102962, 2014-10-22, Present
780102962, 2014-10-25, Present
780102962, 2014-10-27, Absent
780102962, 2014-10-30, Present
780102962, 2014-11-01, Present
780102962, 2014-11-03, Present
780102962, 2014-11-06, Present
780102962, 2014-11-08, Present
780102962, 2014-11-10, Present
780102962, 2014-11-13, Present
780102962, 2014-11-15, Present
780102962, 2014-11-17, Present
780102961, 2014-08-02, Present
780102961, 2014-08-07, Present
780102961, 2014-08-09, Present
780102961, 2014-08-11, Absent
780102961, 2014-08-14, Present
780102961, 2014-08-16, Present
780102961, 2014-08-21, Present
780102961, 2014-08-23, Present
780102961, 2014-08-25, Present
780102961, 2014-08-28, Present
780102961, 2014-08-30, Absent
780102961, 2014-09-11, Absent
780102961, 2014-09-13, Present
780102961, 2014-09-17, Absent
780102961, 2014-10-04, Present
780102961, 2014-10-06, Present
780102961, 2014-10-09, Present
780102961, 2014-10-11, Present
780102961, 2014-10-16, Absent
780102961, 2014-10-20, Present
780102961, 2014-10-22, Absent
780102961, 2014-10-25, Present
780102961, 2014-10-27, Present
780102961, 2014-10-30, Present
780102961, 2014-11-01, Absent
780102961, 2014-11-03, Present
780102961, 2014-11-06, Absent
780102961, 2014-11-08, Absent
780102961, 2014-11-10, Present
780102961, 2014-11-13, Present
780102961, 2014-11-15, Absent
780102961, 2014-11-17, Present
780102960, 2014-08-02, Present
780102960, 2014-08-07, Absent
780102960, 2014-08-09, Absent
780102960, 2014-08-11, Present
780102960, 2014-08-14, Present
780102960, 2014-08-16, Present
780102960, 2014-08-21, Absent
780102960, 2014-08-23, Present
780102960, 2014-08-25, Present
780102960, 2014-08-28, Present
780102960, 2014-08-30, Present
780102960, 2014-09-11, Present
780102960, 2014-09-13, Present
780102960, 2014-09-17, Absent
780102960, 2014-10-04, Absent
780102960, 2014-10-06, Absent
780102960, 2014-10-09, Absent
780102960, 2014-10-11, Present
780102960, 2014-10-16, Present
780102960, 2014-10-20, Present
780102960, 2014-10-22, Present
780102960, 2014-10-25, Present
780102960, 2014-10-27, Absent
780102960, 2014-10-30, Present
780102960, 2014-11-01, Present
780102960, 2014-11-03, Present
780102960, 2014-11-06, Present
780102960, 2014-11-08, Absent
780102960, 2014-11-10, Absent
780102960, 2014-11-13, Absent
780102960, 2014-11-15, Absent
780102960, 2014-11-17, Absent
780102959, 2014-08-02, Absent
780102959, 2014-08-07, Absent
780102959, 2014-08-09, Absent
780102959, 2014-08-11, Absent
780102959, 2014-08-14, Absent
780102959, 2014-08-16, Absent
780102959, 2014-08-21, Absent
780102959, 2014-08-23, Absent
780102959, 2014-08-25, Absent
780102959, 2014-08-28, Absent
780102959, 2014-08-30, Absent
780102959, 2014-09-11, Absent
780102959, 2014-09-13, Absent
780102959, 2014-09-17, Absent
780102959, 2014-10-04, Absent
780102959, 2014-10-06, Absent
780102959, 2014-10-09, Absent
780102959, 2014-10-11, Absent
780102959, 2014-10-16, Absent
780102959, 2014-10-20, Absent
780102959, 2014-10-22, Absent
780102959, 2014-10-25, Absent
780102959, 2014-10-27, Absent
780102959, 2014-10-30, Absent
780102959, 2014-11-01, Absent
780102959, 2014-11-03, Absent
780102959, 2014-11-06, Absent
780102959, 2014-11-08, Absent
780102959, 2014-11-10, Absent
780102959, 2014-11-13, Absent
780102959, 2014-11-15, Absent
780102959, 2014-11-17, Absent
