667,MA746,2018-04-04,09:00,11:00
668,HS505,2018-04-04,09:00,11:00
669,CS350M,2018-04-04,14:00,16:00
670,EE322M,2018-04-04,14:00,16:00
671,ME321M,2018-04-04,14:00,16:00
672,DD320M,2018-04-04,14:00,16:00
673,MA312M,2018-04-04,14:00,16:00
674,BT618,2018-04-04,14:00,16:00
675,PH544,2018-04-04,14:00,16:00
676,MA644,2018-04-04,14:00,16:00
677,MA691,2018-04-04,14:00,16:00
678,BT618,2018-04-04,14:00,16:00
679,HS521,2018-04-04,14:00,16:00
680,CS206M,2018-05-05,09:00,12:00
681,EE213M,2018-05-05,09:00,12:00
682,DD220M,2018-05-05,09:00,12:00
683,MA212M,2018-05-05,09:00,12:00
684,ME613M,2018-05-05,09:00,12:00
685,ME618,2018-05-05,09:00,12:00
686,ME619,2018-05-05,09:00,12:00
687,BT613,2018-05-05,09:00,12:00
688,CL630,2018-05-05,09:00,12:00
689,CL635,2018-05-05,09:00,12:00
690,PH524,2018-05-05,09:00,12:00
691,ME514,2018-05-05,09:00,12:00
692,ME613,2018-05-05,09:00,12:00
693,ME618,2018-05-05,09:00,12:00
694,ME619,2018-05-05,09:00,12:00
695,CE615,2018-05-05,09:00,12:00
696,MA746,2018-05-05,09:00,12:00
697,HS505,2018-05-05,09:00,12:00
698,CS350M,2018-05-05,14:00,17:00
699,EE322M,2018-05-05,14:00,17:00
700,ME321M,2018-05-05,14:00,17:00
701,DD320M,2018-05-05,14:00,17:00
702,MA312M,2018-05-05,14:00,17:00
703,BT618,2018-05-05,14:00,17:00
704,PH544,2018-05-05,14:00,17:00
705,MA644,2018-05-05,14:00,17:00
706,MA691,2018-05-05,14:00,17:00
707,BT618,2018-05-05,14:00,17:00
708,HS521,2018-05-05,14:00,17:00
